FID,FID_04km_b,Lon04,Lat04,FID_44km,GroundMean04,AOD_Kriging04,RoadLength04,AOD_RF,PM_RF
4083,5873,126.5073838,45.91499463,33,19.18472755,0.460420398,614.8403451,0.44230138,21.570169034800042
4122,5912,126.493777,45.92383512,33,19.18472755,0.513618424,436.4342673,0.471849,20.06665441660003
4123,5913,126.4946063,45.92738678,33,19.18472755,0.513618424,61.98122616,0.471849,20.06665441660003
4124,5914,126.4860848,45.93564735,33,19.18472755,0.513618424,212.345178,0.471849,20.06665441660003
4125,5919,126.4929477,45.92028345,33,19.18472755,0.513618424,494.6676971,0.471849,20.06665441660003
4126,5920,126.4980365,45.9197046,33,19.18472755,0.460420398,1015.737566,0.44696183,21.570169034800042
4127,5921,126.5031253,45.91912553,33,19.18472755,0.460420398,967.4540093,0.44373511,21.570169034800042
4128,5931,126.4928339,45.94217218,33,19.18472755,0.513618424,489.2878288,0.471849,20.06665441660003
4129,5932,126.4987546,45.94514502,33,19.18472755,0.513618424,846.1477088,0.47011408,20.06665441660003
4130,5933,126.4936634,45.94572385,33,19.18472755,0.513618424,630.1288313,0.471849,20.06665441660003
4131,5942,126.5089366,45.94398667,33,19.18472755,0.460420398,220.0912154,0.44373511,21.570169034800042
4132,5943,126.5038457,45.94456596,33,19.18472755,0.513618424,778.3738634,0.46813239,20.06665441660003
4134,5945,126.5082139,45.91854622,33,19.18472755,0.460420398,823.8472018,0.44373511,21.570169034800042
4135,5946,126.5090441,45.9220978,33,19.18472755,0.460420398,339.2091806,0.44373511,21.570169034800042
4052,5841,126.5395759,45.91861697,34,19.18472755,0.384397242,1077.975385,0.36023719,21.55767390570004
4053,5842,126.5386481,45.93695474,34,19.18472755,0.431791918,4333.031467,0.37580289,21.664201319500037
4068,5857,126.5158989,45.90673233,34,19.18472755,0.460420398,809.1658768,0.44230138,21.570169034800042
4070,5859,126.5108114,45.907312,34,19.18472755,0.460420398,809.1210897,0.44230138,21.570169034800042
4071,5860,126.5167295,45.91028386,34,19.18472755,0.460420398,808.9533605,0.44230138,21.570169034800042
4081,5871,126.512472,45.91441513,34,19.18472755,0.460420398,808.4326036,0.44230138,21.570169034800042
4082,5872,126.5133025,45.91796669,34,19.18472755,0.431791918,475.7452533,0.37745677,21.55767390570004
4092,5882,126.5116417,45.91086357,34,19.18472755,0.460420398,808.6912285,0.44230138,21.570169034800042
4100,5890,126.5311608,45.90499193,34,19.18472755,0.460420398,2307.621905,0.44110032,21.59515929300004
4101,5891,126.5387437,45.91506558,34,19.18472755,0.384397242,977.1315515,0.36023719,21.55767390570004
4103,5893,126.5218172,45.90970393,34,19.18472755,0.431791918,404.3600323,0.37682912,21.55767390570004
4104,5894,126.5277361,45.91267524,34,19.18472755,0.416385521,1200.353492,0.363393,21.55767390570004
4105,5895,126.5226482,45.91325543,34,19.18472755,0.431791918,201.538634,0.37682912,21.55767390570004
4106,5896,126.5285675,45.91622671,34,19.18472755,0.384397242,1918.240227,0.36023719,21.55767390570004
4107,5897,126.5183909,45.91738692,34,19.18472755,0.431791918,402.8942389,0.37745677,21.55767390570004
4108,5898,126.5175601,45.9138354,34,19.18472755,0.431791918,808.0604813,0.37682912,21.55767390570004
4109,5899,126.5269048,45.90912377,34,19.18472755,0.431791918,1940.225531,0.37682912,21.55767390570004
4110,5900,126.5209863,45.90615243,34,19.18472755,0.460420398,404.780638,0.44232651,21.570169034800042
4111,5901,126.5234793,45.91680693,34,19.18472755,0.40809458,204.11112,0.36379934,21.55767390570004
4112,5902,126.5319923,45.90854338,34,19.18472755,0.431791918,1448.12942,0.37517524,21.55767390570004
4113,5903,126.5260736,45.90557229,34,19.18472755,0.460420398,4867.150613,0.44232651,21.67669644860004
4114,5904,126.5362479,45.90441135,34,19.18472755,0.460420398,1802.72096,0.44017341,21.570169034800042
4115,5905,126.532824,45.91209482,34,19.18472755,0.40809458,736.611441,0.36255441,21.55767390570004
4116,5906,126.5370798,45.90796276,34,19.18472755,0.431791918,1174.454228,0.37517524,21.55767390570004
4117,5907,126.529399,45.91977817,34,19.18472755,0.384397242,1941.573272,0.36023719,21.55767390570004
4118,5908,126.5336557,45.91564626,34,19.18472755,0.384397242,932.7631338,0.36023719,21.55767390570004
4119,5909,126.5379117,45.91151417,34,19.18472755,0.40809458,1214.258318,0.36255441,21.55767390570004
4120,5910,126.5378158,45.93340334,34,19.18472755,0.40809458,1708.766112,0.36255441,21.55767390570004
4133,5944,126.514133,45.92151823,34,19.18472755,0.431791918,485.6488805,0.37745677,21.55767390570004
4136,5947,126.5251417,45.9239099,34,19.18472755,0.399803638,278.272982,0.3636793,21.55767390570004
4137,5949,126.5259731,45.92746138,34,19.18472755,0.399803638,724.2605448,0.3636793,21.55767390570004
4138,5954,126.5243104,45.92035842,34,19.18472755,0.399803638,1470.249478,0.3636793,21.55767390570004
4139,5955,126.5192218,45.92093844,34,19.18472755,0.416385521,1267.281355,0.363393,21.55767390570004
4140,5956,126.5302306,45.92332962,34,19.18472755,0.384397242,1847.62823,0.36023719,21.55767390570004
4141,5958,126.5310623,45.92688107,34,19.18472755,0.384397242,483.356608,0.36023719,21.55767390570004
4142,5959,126.5353194,45.92274911,34,19.18472755,0.384397242,63.71725195,0.36023719,21.55767390570004
4143,5961,126.5268046,45.93101285,34,19.18472755,0.40809458,1207.881587,0.36379934,21.55767390570004
4144,5962,126.5361514,45.92630052,34,19.18472755,0.384397242,443.5477415,0.36023719,21.55767390570004
4145,5963,126.532726,45.93398394,34,19.18472755,0.416385521,589.9457358,0.36214807,21.55767390570004
4146,5964,126.5369835,45.92985193,34,19.18472755,0.384397242,476.8411525,0.36023719,21.55767390570004
